arm,run,nom_rank,ident,modality,confidence,reason,gene
masked,33,9,CX177,inhibit,low,Druggable enzyme (tract 1.0) with good selectivity (0.80) and tumor specificity (0.88); the very narrow window (0.15) is the key concern to resolve before advancing.,CDC25B
masked,33,10,CX786,inhibit,low,"Novel candidate with solid tumor specificity (0.85), enrichment (0.93) and moderate tractability (0.55) offering a plausible inhibition entry point.",ELAVL1
masked,33,11,CX648,degrade,low,"Strong selectivity (0.87), RB1 synthetic lethality and good window (0.67); zero tractability makes it a chemistry-development or degrader target.",E2F3
masked,33,12,CX496,inhibit,low,"Highly druggable enzyme (tract 1.0) with excellent window (0.94) and good tumor specificity, though low dependency and zero tumor enrichment temper enthusiasm.",AMY2A
masked,33,13,CX426,inhibit,low,Very high dependency (0.93) with PTEN synthetic lethality relevant to GBM; poor selectivity and low tractability (0.25) require validation.,FERMT2
masked,33,14,CX801,inhibit,low,"Well-rounded novel candidate with decent dependency (0.67), selectivity (0.77) and window (0.75); low tractability (0.25) is the main hurdle.",PDCL3
masked,33,15,CX167,degrade,low,"PDGFRA-amplification synthetic lethality directly targets a canonical GBM driver lesion, with good selectivity (0.78) and enrichment (0.94), though zero tractability needs a chemistry solution.",SLC35B2
masked,34,1,CX759,inhibit,high,"Approved-drug kinase with top-tier tractability (1.00), near-perfect tumor specificity (1.00), high selectivity (0.93) and a safe window — a directly actionable, druggable inhibitor target.",PDGFRA
masked,34,2,CX883,inhibit,high,"Approved-drug kinase with excellent selectivity (0.97), full tractability (1.00), good tumor specificity (0.80) and acceptable window — highly druggable and ready to inhibit.",MET
masked,34,3,CX793,inhibit,high,"MTAP-deletion synthetic-lethal target (the PRMT5/MAT2A axis common in GBM) with strong dependency (0.77), high selectivity (0.83) and full tractability, though the poor window (0.27) warrants attention.",JUN
masked,34,4,CX657,inhibit,medium,"RB1-synthetic-lethal kinase with full tractability (1.00), high dependency (0.75), strong tumor enrichment (0.99) and a good window despite modest selectivity flagged common-essential.",CDK2
masked,34,5,CX254,inhibit,medium,"CDKN2B/NF1 synthetic-lethal candidate with solid dependency (0.71), good selectivity (0.78), the strongest SL score in the top tier (0.54) and workable tractability (0.80).",ITGB5
masked,34,6,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity (0.88) and full tractability (1.00), offering a druggable, chemically de-risked entry despite only moderate dependency.",EGLN1
masked,34,7,CX496,inhibit,medium,"Enzyme with chemistry in hand, full tractability (1.00), high selectivity (0.80), excellent window (0.94) and strong tumor specificity, though the zero tumor-enrichment and low dependency cap enthusiasm.",AMY2A
masked,34,8,CX177,inhibit,medium,"Enzyme with existing chemistry, full tractability (1.00), good selectivity (0.80) and high tumor specificity (0.88); the very poor window (0.15) is the main liability to solve medicinal-chemically.",CDC25B
masked,34,9,CX318,unknown,medium,"High dependency (0.90) with good tractability (0.80) and reasonable selectivity, a clean profile without SL dependence though the no-inhibitor MoA means the actionable mechanism is unproven.",VRK1
masked,34,10,CX415,degrade,medium,"Best composite among the CDKN2A/B synthetic-lethal novel targets with strong dependency (0.76), high SL (0.72), good window and selectivity — a compelling biology target, but tractability is 0.00 so likely needs degrader chemistry.",C3orf38
masked,34,11,CX947,degrade,medium,"CDKN2A/B synthetic-lethal target with excellent tumor specificity (0.87), near-perfect tumor enrichment (0.99) and top window (0.96); tractability 0.00 makes it a degrader/novel-chemistry play.",KIF18B
masked,34,12,CX786,inhibit,low,"Balanced novel target with good selectivity (0.82), strong tumor specificity (0.85) and enrichment (0.93) and moderate tractability (0.55), a reasonable inhibitor prospect.",ELAVL1
masked,34,13,CX648,degrade,low,"RB1 synthetic-lethal target with high selectivity (0.87) and good SL score (0.62) plus solid tumor specificity, offering a distinct lesion-matched vulnerability; tractability 0.00 pushes toward a degrader.",E2F3
masked,34,14,CX257,inhibit,low,"Novel target with chemistry available, high selectivity (0.83) and good tractability (0.80); very low dependency (0.21) is the caveat but the druggability profile earns a look.",TEAD1
masked,34,15,CX470,degrade,low,"PTEN synthetic-lethal target with high dependency (0.87) and good tumor enrichment; a mechanistically relevant GBM lesion match, though tractability 0.00 means a degrader route.",CTDNEP1
masked,35,1,CX759,inhibit,high,"Approved-drug kinase with perfect tractability (1.00), top tumor specificity (1.00), strong selectivity (0.93) and a positive safety window — a directly druggable, de-risked target.",PDGFRA
masked,35,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97), full tractability (1.00), good tumor specificity and a reasonable window, making it a clean small-molecule opportunity.",MET
masked,35,3,CX793,inhibit,high,"MTAP-deletion synthetic-lethal target (a validated GBM vulnerability, e.g. PRMT5/MAT2A axis) with full tractability, high dependency and strong tumor enrichment; the narrow window is manageable via MTAP-del selectivity.",JUN
masked,35,4,CX657,inhibit,medium,"Fully tractable kinase (1.00) with high dependency, RB1 synthetic-lethality and a good safety window; low selectivity is the main caveat but druggability is excellent.",CDK2
masked,35,5,CX254,inhibit,medium,"Balanced NOVEL candidate with high SL against CDKN2B/NF1, good dependency, top-tier tumor enrichment and decent tractability, representing a strong genetically-defined vulnerability.",ITGB5
masked,35,6,CX415,inhibit,medium,"Best overall biology in the list (SL 0.72 vs CDKN2A/B, high dependency, selectivity, tumor specificity/enrichment and window) — worth prioritizing for chemistry despite currently zero tractability.",C3orf38
masked,35,7,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity (0.88) and full tractability, offering a repurposable small-molecule entry even though dependency is moderate.",EGLN1
masked,35,8,CX496,inhibit,medium,"Fully tractable enzyme with high selectivity, strong tumor specificity and an excellent safety window; low dependency/enrichment is a concern but the druggability profile is clean.",AMY2A
masked,35,9,CX318,inhibit,medium,"High dependency (0.90) with good selectivity, decent tractability and a solid safety window, making it a promising novel target if inhibitor chemistry is developed.",VRK1
masked,35,10,CX947,inhibit,medium,"CDKN2A/B synthetic-lethal candidate with high tumor specificity, near-maximal enrichment and top safety window; needs de novo chemistry (tract 0.00) but the selectivity/window profile is attractive.",KIF18B
masked,35,11,CX648,inhibit,medium,"RB1 synthetic-lethal target with high selectivity (0.87) and good SL/window balance, a well-defined genetic vulnerability worth chemistry investment despite zero current tractability.",E2F3
masked,35,12,CX786,inhibit,low,"Novel target with good tumor specificity and enrichment plus a balanced profile and partial tractability (0.55), a reasonable inhibitable candidate.",ELAVL1
masked,35,13,CX698,inhibit,low,"High selectivity (0.90), strong tumor enrichment (0.98) and near-perfect safety window; a favorable selectivity/window profile that justifies pursuing chemistry.",ERCC6L
masked,35,14,CX875,inhibit,low,"Second MTAP-deletion synthetic-lethal candidate with good selectivity, high tumor enrichment and safety window, adding a genetically-stratified option to the portfolio.",RPL26L1
masked,35,15,CX801,inhibit,low,"Balanced novel candidate with good selectivity, tumor enrichment and safety window; modest dependency and low tractability temper enthusiasm but overall profile is sound.",PDCL3
masked,36,1,CX759,inhibit,high,"Approved-drug kinase with perfect tumor-specificity (1.00), top tractability (1.00), high selectivity (0.93), and a real inhibitor MoA — the most directly druggable candidate.",PDGFRA
masked,36,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97) and perfect tractability, giving a clean, immediately actionable inhibition path with good tumor enrichment.",MET
masked,36,3,CX657,inhibit,medium,"Highly tractable kinase (1.00) with real chemistry, strong dependency and tumor enrichment plus RB1 synthetic-lethality, though weak selectivity warrants dose-window attention.",CDK2
masked,36,4,CX254,inhibit,medium,"Balanced high scores across dependency, SL (CDKN2B/NF1), tumor enrichment and decent tractability, making it a strong novel SL-driven candidate despite needing MoA development.",ITGB5
masked,36,5,CX793,inhibit,medium,"Strong dependency (0.77), perfect tractability, high selectivity and the actionable MTAP-deletion SL context, though the poor therapeutic window (0.27) is a real liability.",JUN
masked,36,6,CX749,inhibit,medium,Approved-drug enzyme with high selectivity (0.88) and perfect tractability offering a repurposing-ready inhibition path despite only moderate dependency.,EGLN1
masked,36,7,CX177,inhibit,medium,"Highly tractable enzyme with real chemistry, strong tumor specificity and selectivity; a plausible inhibitor target if the narrow window (0.15) can be widened.",CDC25B
masked,36,8,CX496,inhibit,medium,"Perfectly tractable enzyme with real chemistry, high selectivity, tumor specificity and an excellent safety window, though low dependency and zero tumor-enrichment temper enthusiasm.",AMY2A
masked,36,9,CX786,inhibit,medium,"Well-rounded novel candidate with good tumor specificity, enrichment and selectivity plus workable tractability (0.55), a reasonable target for chemistry investment.",ELAVL1
masked,36,10,CX562,inhibit,medium,"Enzyme with real chemistry, strong tumor enrichment and an excellent safety window (0.90); an inhibition-amenable class worth pursuing despite modest dependency.",BRCA1
masked,36,11,CX318,inhibit,medium,High dependency (0.90) with decent tractability (0.80) and a good safety window; a solid novel dependency target once an inhibitor MoA is established.,VRK1
masked,36,12,CX257,inhibit,low,"Good tractability (0.80), high selectivity and strong tumor enrichment; a chemistry-backed candidate whose main weakness is low measured dependency.",TEAD1
masked,36,13,CX648,degrade,low,"High selectivity (0.87), strong SL:RB1 signal and good tumor specificity make the biology compelling, but zero tractability means it needs a degrader or novel-chemistry approach.",E2F3
masked,36,14,CX947,degrade,low,"Excellent selectivity, tumor enrichment, safety window and CDKN2A/B SL biology; a strong target biologically but tractability of 0.00 forces a degrader/protein-degradation strategy.",KIF18B
masked,36,15,CX415,degrade,low,"Best all-around evidence profile (dep 0.76, SL 0.72, tumorSpec 0.82, window 0.81) with strong CDKN2A/B synthetic lethality, but tractability 0.00 means only a degrader or induced-proximity modality is viable.",C3orf38
masked,37,1,CX759,inhibit,high,"Approved-drug kinase with top-tier selectivity (0.93), perfect tumor specificity (1.00) and full small-molecule tractability, giving a clean, directly-inhibitable target.",PDGFRA
masked,37,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97), good tumor specificity and full tractability, offering a repurposing-ready inhibition target.",MET
masked,37,3,CX793,inhibit,high,Strong dependency (0.77) with MTAP-deletion synthetic lethality (a validated GBM-relevant lesion) and full chemical tractability make it a compelling precision target despite a narrow modeled window.,JUN
masked,37,4,CX657,inhibit,medium,"High dependency (0.75), RB1 synthetic lethality, good window (0.79) and full tractability as a kinase; low selectivity is the main caveat but the druggability is excellent.",CDK2
