arm,run,nom_rank,ident,modality,confidence,reason,gene
named,30,1,PDGFRA,inhibit,high,"Validated GBM oncogenic driver (amplified/mutated in classical subtype) with perfect tractability, an approved-drug kinase MoA, and top-tier tumor specificity/selectivity — the most clinically credible small-molecule target here.",PDGFRA
named,30,2,MET,inhibit,high,"Bona fide GBM driver (amplification, METex14, PTPRZ1-MET fusion) with an approved kinase inhibitor MoA, excellent selectivity and full tractability, and mechanistic role in TMZ resistance/mesenchymal transition.",MET
named,30,3,CDK2,inhibit,high,"Druggable kinase with full tractability and validated synthetic-lethality with RB1 loss/CDKN2A deletion (near-ubiquitous in GBM), and emerging selective CDK2 inhibitors make the low pan-essential selectivity score manageable.",CDK2
named,30,4,KIF2C,inhibit,medium,"Strong tumor enrichment, wide therapeutic window and CDKN2A/B synthetic-lethality make it a compelling GBM-selective mitotic dependency, though no validated inhibitor MoA yet exists.",KIF2C
named,30,5,KIF18A,inhibit,medium,"Highest-dependency mitotic kinesin with excellent tumor enrichment and window, and it is genuinely druggable — clinical-stage KIF18A inhibitors exist and preferentially kill chromosomally unstable/aneuploid tumors like GBM.",KIF18A
named,30,6,CDK7,inhibit,medium,"Fully tractable transcriptional/CDK-activating kinase with covalent clinical inhibitors and PTEN synthetic-lethality relevant to GBM, offering a mechanistically distinct transcriptional-addiction angle.",CDK7
named,30,7,TEAD1,inhibit,medium,"Now genuinely druggable via autopalmitoylation-pocket inhibitors, and its role as the terminal effector of the YAP/TAZ Hippo axis makes it a mechanistically attractive GBM mesenchymal/invasion target.",TEAD1
named,30,8,VRK1,inhibit,medium,"High-dependency, tumor-selective serine/threonine kinase that is intrinsically druggable and shows paralog synthetic-lethality (VRK2-methylated tumors), giving a chemically plausible selective handle.",VRK1
named,30,9,FGFR1,inhibit,medium,"Approved-drug kinase with strong selectivity and tumor specificity relevant to FGFR-altered GBM, retained despite a narrow window that will require careful CNS dosing.",FGFR1
named,30,10,KIF18B,inhibit,medium,"Novel mitotic kinesin with outstanding tumor enrichment, near-maximal therapeutic window and CDKN2A/B synthetic-lethality, making it a promising GBM-selective antimitotic if tractable chemistry can be developed.",KIF18B
named,30,11,ELAVL1,inhibit,low,"HuR RNA-binding protein driving stabilization of pro-tumor transcripts in GBM, with good selectivity/tumor enrichment and early-stage small-molecule inhibitors making it a tractable non-kinase target.",ELAVL1
named,30,12,EGLN1,inhibit,low,"Fully tractable prolyl-hydroxylase (PHD2) enzyme with approved-drug-class chemistry; its inhibition perturbs the HIF/hypoxia axis central to GBM biology, though directionality vs tumor benefit needs validation.",EGLN1
named,30,13,CDC25B,inhibit,low,"Druggable cell-cycle phosphatase with existing chemistry and good tumor specificity; a plausible mitotic-entry target, tempered by a narrow window and historically challenging phosphatase inhibitor development.",CDC25B
named,30,14,ITGB5,inhibit,low,"Novel integrin with solid dependency, tumor enrichment and NF1/CDKN2B synthetic-lethality relevant to GBM invasion/TME, offering a differentiated cell-surface target amenable to small molecules or biologics.",ITGB5
named,30,15,E2F3,inhibit,low,"Transcription factor with RB1-loss synthetic-lethality directly downstream of the near-universal GBM CDKN2A/RB pathway defect, a mechanistically strong node whose main liability is undeveloped TF-targeting chemistry.",E2F3
named,31,1,PDGFRA,inhibit,high,"GBM-defining amplified/mutant RTK oncogene with excellent selectivity, tumor-specificity, full small-molecule tractability, and existing approved kinase inhibitors to repurpose.",PDGFRA
named,31,2,MET,inhibit,high,"Actionable RTK driver in a GBM subset with top-tier selectivity and tractability and clinically available inhibitors, though CNS penetration must be optimized.",MET
named,31,3,CDK2,inhibit,high,"Fully tractable kinase with strong dependency and RB1 synthetic-lethal rationale, now backed by emerging selective CDK2 inhibitors, offset by common-essential/selectivity concerns.",CDK2
named,31,4,ITGAV,inhibit,medium,"Highly druggable integrin with the strongest dependency in the list and CDKN2A/B synthetic lethality, addressable by small-molecule/antagonist chemistry.",ITGAV
named,31,5,EGLN1,inhibit,medium,"Well-validated enzyme (PHD2) with fully tractable chemistry and approved inhibitors, offering an HIF-axis mechanism worth pursuing in hypoxic GBM.",EGLN1
named,31,6,TEAD1,inhibit,medium,"Hippo-pathway transcription factor now genuinely druggable via covalent palmitate-pocket inhibitors, with good selectivity and tumor-enrichment in mesenchymal GBM.",TEAD1
named,31,7,CDK7,inhibit,medium,"Fully tractable transcriptional kinase with mature clinical-stage inhibitors and PTEN synthetic-lethal signal, tempered by common-essential liability requiring a therapeutic window.",CDK7
named,31,8,VRK1,inhibit,medium,"High-dependency kinase-family target with paralog(VRK2)-loss synthetic-lethal precedent and reasonable tractability, warranting inhibitor development despite novelty.",VRK1
named,31,9,FGFR1,inhibit,medium,"Genuine RTK driver in a GBM subset with strong selectivity and approved inhibitors, but flagged for CNS-safety risk and poor window that must be managed.",FGFR1
named,31,10,ELAVL1,inhibit,low,"HuR RNA-binding oncoprotein with strong tumor-specificity/enrichment and emerging small-molecule disruptors, a mechanistically attractive if early-stage target.",ELAVL1
named,31,11,KIF18A,inhibit,medium,"Mitotic kinesin with very high dependency, excellent tumor-window, and a clinically validated first-in-class inhibitor establishing druggability, warranting selectivity mapping in GBM.",KIF18A
named,31,12,PTK2,inhibit,low,"FAK is fully tractable with clinical inhibitors and CDKN2A/B synthetic lethality, though TME-dominated dependency and CNS risk lower enthusiasm.",PTK2
named,31,13,GGPS1,inhibit,low,"Druggable prenylation enzyme with full tractability and high tumor-specificity, offering a metabolic-vulnerability angle despite common-essential caveats.",GGPS1
named,31,14,CDC25B,inhibit,low,"Cell-cycle phosphatase with existing chemistry and good tumor-specificity, a plausible inhibition target though narrow window and MoA maturity limit confidence.",CDC25B
named,31,15,E2F3,degrade,low,"RB1-synthetic-lethal transcription factor with good selectivity; not directly druggable itself, so best pursued via targeted degradation given no inhibitor MoA.",E2F3
named,32,1,PDGFRA,inhibit,high,"GBM-defining amplified/mutant RTK with perfect tumor specificity, top tractability, and approved kinase inhibitors already in hand — the cleanest small-molecule target on the list.",PDGFRA
named,32,2,MET,inhibit,high,"Recurrently amplified/exon-14 driver RTK with high selectivity, full tractability, and approved brain-penetrant inhibitors, giving a real therapeutic path.",MET
named,32,3,CDK2,inhibit,high,"Strong dependency with RB1 synthetic-lethality, full tractability, and mature selective inhibitor chemistry make it an actionable cell-cycle target despite common-essential caution.",CDK2
named,32,4,CDK7,inhibit,medium,"Druggable transcriptional/cell-cycle kinase with covalent selective inhibitors in clinic and PTEN-loss synthetic-lethality, offering a genuine small-molecule MoA.",CDK7
named,32,5,TEAD1,inhibit,medium,"Hippo effector with a lipid-pocket palmitoylation site now targeted by clinical autopalmitoylation inhibitors, making it a tractable transcription-factor target.",TEAD1
named,32,6,ITGAV,inhibit,medium,"Very high dependency integrin with established small-molecule antagonist chemistry and CDKN2A/B synthetic-lethality, though tumor-cell specificity is weak.",ITGAV
named,32,7,PTK2,inhibit,medium,FAK is a druggable kinase with clinical inhibitors and CDKN2A/B synthetic-lethality relevant to invasive GBM biology.,PTK2
named,32,8,GPX4,inhibit,medium,Highly dependent ferroptosis regulator with emerging covalent inhibitors offering a mechanistically distinct killing modality in mesenchymal GBM.,GPX4
named,32,9,KIF18A,inhibit,medium,"Mitotic kinesin with genuine selective clinical inhibitors (unlike other KIFs here) and strong tumor-enriched dependency, especially in chromosomally unstable tumors.",KIF18A
named,32,10,PTPN11,inhibit,medium,"SHP2 is a validated druggable phosphatase downstream of GBM RTKs with allosteric inhibitors in clinic, useful in combination against RTK signaling.",PTPN11
named,32,11,VRK1,inhibit,medium,High-dependency serine/threonine kinase with real active-site druggability and a paralog-based (VRK2-low) selectivity angle worth pursuing despite novelty.,VRK1
named,32,12,ELAVL1,inhibit,low,"HuR RNA-binding oncoprotein with tumor-enriched expression and small-molecule RNA-competitive inhibitors reported, making the no-MoA flag surmountable.",ELAVL1
named,32,13,EGLN1,inhibit,low,"PHD2 is a well-drugged 2-oxoglutarate dioxygenase (approved inhibitors), but its role would need careful directional validation in GBM hypoxia biology.",EGLN1
named,32,14,CDC25B,inhibit,low,"Cell-cycle phosphatase with reported chemical starting points and good tumor specificity, offering a mitotic-entry angle if the poor window can be widened.",CDC25B
named,32,15,KIF2C,inhibit,low,Top composite mitotic kinesin with excellent tumor enrichment and window and CDKN2A/B synthetic-lethality; worth exploration but faces a real no-inhibitor-MoA hurdle.,KIF2C
named,33,1,PDGFRA,inhibit,high,"GBM driver amplified/mutated in the classical subtype with clean tumor specificity, high selectivity, perfect tractability and existing approved kinase inhibitors to repurpose.",PDGFRA
named,33,2,MET,inhibit,high,"Validated GBM RTK driver with excellent selectivity, full small-molecule tractability and approved MET inhibitors, though CNS penetration must be engineered.",MET
named,33,3,CDK2,inhibit,high,"Fully tractable kinase with strong dependency and RB1-pathway synthetic lethality relevant to CDKN2A-deleted GBM, and selective CDK2 inhibitors are now clinically advanced.",CDK2
named,33,4,CDK7,inhibit,medium,"Druggable transcriptional kinase with mature covalent inhibitor chemistry and PTEN synthetic lethality, offering a real small-molecule path despite common-essentiality risk.",CDK7
named,33,5,TEAD1,inhibit,medium,"Hippo/YAP effector with an established lipid-pocket small-molecule (palmitoylation) inhibitor MoA and good selectivity, giving genuine druggability for mesenchymal GBM.",TEAD1
named,33,6,KIF18A,inhibit,medium,"Mitotic kinesin with strong tumor-enriched dependency and an emerging clinical inhibitor MoA (chromosomally-unstable tumors), a rare tractable spindle target.",KIF18A
named,33,7,VRK1,inhibit,medium,High-dependency serine/threonine kinase (inherently enzyme-druggable despite the no-inhibitor flag) with a compelling paralog-based synthetic-lethality rationale.,VRK1
named,33,9,EGLN1,inhibit,medium,"PHD2 prolyl hydroxylase is an established enzyme target with approved small-molecule inhibitors, offering a tractable hypoxia-axis handle for GBM.",EGLN1
named,33,10,GPX4,inhibit,medium,"Ferroptosis-inducing target with very high mesenchymal-GBM dependency and real inhibitor chemistry, worth pursuing if the narrow therapeutic window can be widened.",GPX4
named,33,12,CDC25B,inhibit,low,"Cell-cycle phosphatase with existing chemistry and good tumor specificity, mechanistically inhibitable though window and selectivity need validation.",CDC25B
named,33,13,KIF18B,inhibit,low,"Mitotic kinesin with excellent tumor enrichment, therapeutic window and CDKN2A synthetic lethality, plausibly drugged by analogy to KIF18A chemistry.",KIF18B
named,33,14,FGFR1,inhibit,low,"Amplified/fused GBM RTK with fully mature inhibitor chemistry, nominated with the explicit caveat that the CNS-safety window is currently poor.",FGFR1
named,33,15,WDR77,degrade,low,PRMT5-cofactor scaffold with strong tumor specificity and MTAP/CDKN2A-linked biology; degradation is the most credible modality for this non-enzymatic partner.,WDR77
named,34,1,PDGFRA,inhibit,high,"Recurrently amplified/mutated GBM driver RTK with strong selectivity, perfect tumor-specificity, top tractability and approved kinase inhibitors already in clinic.",PDGFRA
named,34,2,MET,inhibit,high,"Validated GBM RTK driver (amplification/PTPRZ1-MET fusion) with excellent selectivity, high tumor enrichment and approved small-molecule inhibitors available.",MET
named,34,3,CDK2,inhibit,high,"Highly tractable, high-dependency kinase with a synthetic-lethal relationship to RB1 loss and mature selective-inhibitor chemistry, though pan-essentiality demands a therapeutic-window strategy.",CDK2
named,34,4,CDK7,inhibit,medium,"Druggable transcriptional/cell-cycle kinase with covalent inhibitors in clinical development and PTEN synthetic-lethality relevant to GBM, offset by common-essentiality risk.",CDK7
